Date,BFSI
Mar-10,-0.131
Mar-10,-0.127
Apr-10,-0.125
Apr-10,-0.125
Apr-10,-0.127
Apr-10,-0.129
Apr-10,-0.133
Apr-10,-0.136
Apr-10,-0.141
Apr-10,-0.147
Apr-10,-0.151
Apr-10,-0.157
Apr-10,-0.163
Apr-10,-0.167
Apr-10,-0.171
Apr-10,-0.175
Apr-10,-0.178
Apr-10,-0.18
Apr-10,-0.182
Apr-10,-0.184
Apr-10,-0.184
Apr-10,-0.18
Apr-10,-0.175
Apr-10,-0.166
May-10,-0.154
May-10,-0.143
May-10,-0.133
May-10,-0.116
May-10,-0.089
May-10,-0.057
May-10,-0.018
May-10,0.02
May-10,0.05
May-10,0.063
May-10,0.069
May-10,0.069
May-10,0.071
May-10,0.084
May-10,0.107
May-10,0.136
May-10,0.17
May-10,0.202
May-10,0.224
May-10,0.238
May-10,0.246
Jun-10,0.249
Jun-10,0.246
Jun-10,0.245
Jun-10,0.247
Jun-10,0.25
Jun-10,0.253
Jun-10,0.258
Jun-10,0.266
Jun-10,0.271
Jun-10,0.273
Jun-10,0.271
Jun-10,0.264
Jun-10,0.251
Jun-10,0.234
Jun-10,0.214
Jun-10,0.194
Jun-10,0.176
Jun-10,0.162
Jun-10,0.153
Jun-10,0.15
Jun-10,0.151
Jun-10,0.157
Jul-10,0.162
Jul-10,0.167
Jul-10,0.173
Jul-10,0.175
Jul-10,0.172
Jul-10,0.167
Jul-10,0.159
Jul-10,0.147
Jul-10,0.134
Jul-10,0.121
Jul-10,0.109
Jul-10,0.097
Jul-10,0.087
Jul-10,0.078
Jul-10,0.071
Jul-10,0.063
Jul-10,0.055
Jul-10,0.046
Jul-10,0.036
Jul-10,0.025
Jul-10,0.014
Jul-10,0.004
Aug-10,-0.006
Aug-10,-0.016
Aug-10,-0.027
Aug-10,-0.039
Aug-10,-0.051
Aug-10,-0.063
Aug-10,-0.074
Aug-10,-0.083
Aug-10,-0.09
Aug-10,-0.095
Aug-10,-0.098
Aug-10,-0.1
Aug-10,-0.104
Aug-10,-0.109
Aug-10,-0.116
Aug-10,-0.124
Aug-10,-0.131
Aug-10,-0.137
Aug-10,-0.141
Aug-10,-0.144
Aug-10,-0.144
Aug-10,-0.144
Sep-10,-0.143
Sep-10,-0.143
Sep-10,-0.144
Sep-10,-0.148
Sep-10,-0.152
Sep-10,-0.158
Sep-10,-0.163
Sep-10,-0.167
Sep-10,-0.17
Sep-10,-0.174
Sep-10,-0.179
Sep-10,-0.184
Sep-10,-0.19
Sep-10,-0.195
Sep-10,-0.199
Sep-10,-0.203
Sep-10,-0.206
Sep-10,-0.208
Sep-10,-0.211
Sep-10,-0.213
Sep-10,-0.215
Sep-10,-0.217
Oct-10,-0.22
Oct-10,-0.223
Oct-10,-0.226
Oct-10,-0.232
Oct-10,-0.238
Oct-10,-0.244
Oct-10,-0.254
Oct-10,-0.264
Oct-10,-0.273
Oct-10,-0.282
Oct-10,-0.289
Oct-10,-0.295
Oct-10,-0.297
Oct-10,-0.297
Oct-10,-0.296
Oct-10,-0.293
Oct-10,-0.289
Oct-10,-0.285
Oct-10,-0.282
Oct-10,-0.279
Oct-10,-0.276
Nov-10,-0.272
Nov-10,-0.266
Nov-10,-0.261
Nov-10,-0.258
Nov-10,-0.256
Nov-10,-0.26
Nov-10,-0.266
Nov-10,-0.274
Nov-10,-0.28
Nov-10,-0.283
Nov-10,-0.28
Nov-10,-0.272
Nov-10,-0.26
Nov-10,-0.246
Nov-10,-0.233
Nov-10,-0.224
Nov-10,-0.218
Nov-10,-0.217
Nov-10,-0.216
Nov-10,-0.213
Nov-10,-0.208
Nov-10,-0.2
Dec-10,-0.189
Dec-10,-0.177
Dec-10,-0.167
Dec-10,-0.158
Dec-10,-0.154
Dec-10,-0.154
Dec-10,-0.156
Dec-10,-0.16
Dec-10,-0.164
Dec-10,-0.166
Dec-10,-0.165
Dec-10,-0.163
Dec-10,-0.16
Dec-10,-0.157
Dec-10,-0.155
Dec-10,-0.155
Dec-10,-0.158
Dec-10,-0.16
Dec-10,-0.163
Dec-10,-0.165
Dec-10,-0.166
Dec-10,-0.165
Dec-10,-0.164
Jan-11,-0.162
Jan-11,-0.161
Jan-11,-0.16
Jan-11,-0.161
Jan-11,-0.164
Jan-11,-0.168
Jan-11,-0.172
Jan-11,-0.176
Jan-11,-0.179
Jan-11,-0.182
Jan-11,-0.185
Jan-11,-0.189
Jan-11,-0.193
Jan-11,-0.196
Jan-11,-0.198
Jan-11,-0.198
Jan-11,-0.196
Jan-11,-0.194
Jan-11,-0.192
Jan-11,-0.191
Jan-11,-0.188
Feb-11,-0.184
Feb-11,-0.18
Feb-11,-0.173
Feb-11,-0.169
Feb-11,-0.167
Feb-11,-0.169
Feb-11,-0.172
Feb-11,-0.177
Feb-11,-0.181
Feb-11,-0.184
Feb-11,-0.185
Feb-11,-0.186
Feb-11,-0.186
Feb-11,-0.185
Feb-11,-0.184
Feb-11,-0.182
Feb-11,-0.177
Feb-11,-0.172
Feb-11,-0.166
Feb-11,-0.161
Mar-11,-0.156
Mar-11,-0.154
Mar-11,-0.154
Mar-11,-0.153
Mar-11,-0.152
Mar-11,-0.151
Mar-11,-0.15
Mar-11,-0.147
Mar-11,-0.144
Mar-11,-0.14
Mar-11,-0.135
Mar-11,-0.126
Mar-11,-0.117
Mar-11,-0.107
Mar-11,-0.098
Mar-11,-0.094
Mar-11,-0.097
Mar-11,-0.106
Mar-11,-0.12
Mar-11,-0.134
Mar-11,-0.147
Mar-11,-0.157
Mar-11,-0.164
Apr-11,-0.168
Apr-11,-0.171
Apr-11,-0.173
Apr-11,-0.174
Apr-11,-0.175
Apr-11,-0.176
Apr-11,-0.178
Apr-11,-0.178
Apr-11,-0.179
Apr-11,-0.18
Apr-11,-0.182
Apr-11,-0.184
Apr-11,-0.186
Apr-11,-0.19
Apr-11,-0.193
Apr-11,-0.195
Apr-11,-0.197
Apr-11,-0.2
Apr-11,-0.202
Apr-11,-0.203
Apr-11,-0.205
May-11,-0.206
May-11,-0.205
May-11,-0.204
May-11,-0.201
May-11,-0.198
May-11,-0.194
May-11,-0.191
May-11,-0.189
May-11,-0.188
May-11,-0.189
May-11,-0.191
May-11,-0.192
May-11,-0.195
May-11,-0.198
May-11,-0.2
May-11,-0.204
May-11,-0.207
May-11,-0.209
May-11,-0.208
May-11,-0.207
May-11,-0.206
May-11,-0.205
Jun-11,-0.202
Jun-11,-0.2
Jun-11,-0.195
Jun-11,-0.19
Jun-11,-0.182
Jun-11,-0.174
Jun-11,-0.167
Jun-11,-0.161
Jun-11,-0.155
Jun-11,-0.15
Jun-11,-0.145
Jun-11,-0.138
Jun-11,-0.13
Jun-11,-0.121
Jun-11,-0.112
Jun-11,-0.105
Jun-11,-0.099
Jun-11,-0.095
Jun-11,-0.091
Jun-11,-0.088
Jun-11,-0.085
Jun-11,-0.084
Jul-11,-0.086
Jul-11,-0.09
Jul-11,-0.096
Jul-11,-0.102
Jul-11,-0.109
Jul-11,-0.114
Jul-11,-0.118
Jul-11,-0.119
Jul-11,-0.118
Jul-11,-0.114
Jul-11,-0.108
Jul-11,-0.102
Jul-11,-0.096
Jul-11,-0.092
Jul-11,-0.092
Jul-11,-0.095
Jul-11,-0.101
Jul-11,-0.107
Jul-11,-0.113
Jul-11,-0.116
Jul-11,-0.116
Aug-11,-0.116
Aug-11,-0.114
Aug-11,-0.111
Aug-11,-0.106
Aug-11,-0.096
Aug-11,-0.073
Aug-11,-0.042
Aug-11,0
Aug-11,0.048
Aug-11,0.095
Aug-11,0.127
Aug-11,0.15
Aug-11,0.159
Aug-11,0.157
Aug-11,0.151
Aug-11,0.15
Aug-11,0.154
Aug-11,0.165
Aug-11,0.179
Aug-11,0.193
Aug-11,0.203
Aug-11,0.21
Aug-11,0.211
Sep-11,0.206
Sep-11,0.197
Sep-11,0.188
Sep-11,0.178
Sep-11,0.171
Sep-11,0.169
Sep-11,0.171
Sep-11,0.177
Sep-11,0.185
Sep-11,0.194
Sep-11,0.204
Sep-11,0.211
Sep-11,0.216
Sep-11,0.218
Sep-11,0.221
Sep-11,0.228
Sep-11,0.243
Sep-11,0.265
Sep-11,0.295
Sep-11,0.331
Sep-11,0.366
Sep-11,0.397
Oct-11,0.426
Oct-11,0.455
Oct-11,0.481
Oct-11,0.507
Oct-11,0.529
Oct-11,0.542
Oct-11,0.544
Oct-11,0.534
Oct-11,0.516
Oct-11,0.489
Oct-11,0.461
Oct-11,0.433
Oct-11,0.409
Oct-11,0.39
Oct-11,0.377
Oct-11,0.365
Oct-11,0.356
Oct-11,0.347
Oct-11,0.332
Oct-11,0.313
Oct-11,0.295
Nov-11,0.279
Nov-11,0.267
Nov-11,0.261
Nov-11,0.263
Nov-11,0.268
Nov-11,0.27
Nov-11,0.272
Nov-11,0.275
Nov-11,0.276
Nov-11,0.278
Nov-11,0.285
Nov-11,0.292
Nov-11,0.298
Nov-11,0.306
Nov-11,0.315
Nov-11,0.323
Nov-11,0.335
Nov-11,0.347
Nov-11,0.362
Nov-11,0.375
Nov-11,0.388
Nov-11,0.397
Dec-11,0.402
Dec-11,0.402
Dec-11,0.398
Dec-11,0.39
Dec-11,0.382
Dec-11,0.375
Dec-11,0.371
Dec-11,0.368
Dec-11,0.367
Dec-11,0.366
Dec-11,0.365
Dec-11,0.362
Dec-11,0.36
Dec-11,0.358
Dec-11,0.355
Dec-11,0.351
Dec-11,0.347
Dec-11,0.343
Dec-11,0.338
Dec-11,0.335
Dec-11,0.333
Dec-11,0.331
Jan-12,0.331
Jan-12,0.329
Jan-12,0.326
Jan-12,0.321
Jan-12,0.315
Jan-12,0.308
Jan-12,0.301
Jan-12,0.295
Jan-12,0.289
Jan-12,0.284
Jan-12,0.279
Jan-12,0.275
Jan-12,0.27
Jan-12,0.265
Jan-12,0.259
Jan-12,0.253
Jan-12,0.244
Jan-12,0.235
Jan-12,0.225
Jan-12,0.214
Jan-12,0.204
Jan-12,0.192
Feb-12,0.18
Feb-12,0.167
Feb-12,0.155
Feb-12,0.143
Feb-12,0.131
Feb-12,0.121
Feb-12,0.112
Feb-12,0.105
Feb-12,0.1
Feb-12,0.095
Feb-12,0.09
Feb-12,0.086
Feb-12,0.08
Feb-12,0.074
Feb-12,0.07
Feb-12,0.066
Feb-12,0.061
Feb-12,0.055
Feb-12,0.048
Feb-12,0.038
Feb-12,0.027
Mar-12,0.017
Mar-12,0.007
Mar-12,-0.001
Mar-12,-0.007
Mar-12,-0.01
Mar-12,-0.011
Mar-12,-0.011
Mar-12,-0.011
Mar-12,-0.014
Mar-12,-0.019
Mar-12,-0.024
Mar-12,-0.03
Mar-12,-0.034
Mar-12,-0.035
Mar-12,-0.035
Mar-12,-0.034
Mar-12,-0.033
Mar-12,-0.031
Mar-12,-0.031
Mar-12,-0.03
Mar-12,-0.029
Mar-12,-0.028
Apr-12,-0.025
Apr-12,-0.021
Apr-12,-0.017
Apr-12,-0.011
Apr-12,-0.006
Apr-12,-0.002
Apr-12,0.003
Apr-12,0.008
Apr-12,0.013
Apr-12,0.021
Apr-12,0.027
Apr-12,0.031
Apr-12,0.032
Apr-12,0.032
Apr-12,0.029
Apr-12,0.024
Apr-12,0.02
Apr-12,0.016
Apr-12,0.01
Apr-12,0.005
Apr-12,-0.002
May-12,-0.009
May-12,-0.016
May-12,-0.022
May-12,-0.027
May-12,-0.03
May-12,-0.032
May-12,-0.031
May-12,-0.028
May-12,-0.026
May-12,-0.023
May-12,-0.018
May-12,-0.013
May-12,-0.004
May-12,0.009
May-12,0.025
May-12,0.041
May-12,0.058
May-12,0.072
May-12,0.081
May-12,0.087
May-12,0.09
May-12,0.092
May-12,0.095
Jun-12,0.101
Jun-12,0.11
Jun-12,0.122
Jun-12,0.133
Jun-12,0.141
Jun-12,0.144
Jun-12,0.141
Jun-12,0.131
Jun-12,0.121
Jun-12,0.11
Jun-12,0.101
Jun-12,0.092
Jun-12,0.084
Jun-12,0.072
Jun-12,0.06
Jun-12,0.047
Jun-12,0.036
Jun-12,0.028
Jun-12,0.026
Jun-12,0.024
Jun-12,0.024
Jul-12,0.021
Jul-12,0.016
Jul-12,0.008
Jul-12,-0.002
Jul-12,-0.01
Jul-12,-0.017
Jul-12,-0.022
Jul-12,-0.025
Jul-12,-0.028
Jul-12,-0.032
Jul-12,-0.037
Jul-12,-0.043
Jul-12,-0.051
Jul-12,-0.059
Jul-12,-0.066
Jul-12,-0.073
Jul-12,-0.076
Jul-12,-0.077
Jul-12,-0.076
Jul-12,-0.073
Jul-12,-0.072
Jul-12,-0.073
Aug-12,-0.076
Aug-12,-0.081
Aug-12,-0.087
Aug-12,-0.094
Aug-12,-0.101
Aug-12,-0.109
Aug-12,-0.118
Aug-12,-0.126
Aug-12,-0.133
Aug-12,-0.139
Aug-12,-0.142
Aug-12,-0.142
Aug-12,-0.141
Aug-12,-0.137
Aug-12,-0.134
Aug-12,-0.133
Aug-12,-0.134
Aug-12,-0.136
Aug-12,-0.139
Aug-12,-0.143
Aug-12,-0.146
Aug-12,-0.148
Aug-12,-0.148
Sep-12,-0.146
Sep-12,-0.144
Sep-12,-0.141
Sep-12,-0.139
Sep-12,-0.141
Sep-12,-0.146
Sep-12,-0.154
Sep-12,-0.163
Sep-12,-0.173
Sep-12,-0.182
Sep-12,-0.191
Sep-12,-0.2
Sep-12,-0.208
Sep-12,-0.215
Sep-12,-0.222
Sep-12,-0.228
Sep-12,-0.231
Sep-12,-0.232
Sep-12,-0.23
Sep-12,-0.226
Oct-12,-0.222
Oct-12,-0.217
Oct-12,-0.216
Oct-12,-0.216
Oct-12,-0.218
Oct-12,-0.223
Oct-12,-0.228
Oct-12,-0.232
Oct-12,-0.236
Oct-12,-0.239
Oct-12,-0.242
Oct-12,-0.247
Oct-12,-0.254
Oct-12,-0.262
Oct-12,-0.27
Oct-12,-0.277
Oct-12,-0.281
Oct-12,-0.282
Oct-12,-0.279
Oct-12,-0.275
Oct-12,-0.271
Oct-12,-0.269
Oct-12,-0.267
Nov-12,-0.267
Nov-12,-0.266
Nov-12,-0.264
Nov-12,-0.261
Nov-12,-0.257
Nov-12,-0.254
Nov-12,-0.251
Nov-12,-0.249
Nov-12,-0.249
Nov-12,-0.248
Nov-12,-0.245
Nov-12,-0.243
Nov-12,-0.239
Nov-12,-0.235
Nov-12,-0.232
Nov-12,-0.231
Nov-12,-0.233
Nov-12,-0.236
Nov-12,-0.241
Nov-12,-0.246
Nov-12,-0.251
Nov-12,-0.256
Dec-12,-0.26
Dec-12,-0.263
Dec-12,-0.265
Dec-12,-0.267
Dec-12,-0.268
Dec-12,-0.271
Dec-12,-0.273
Dec-12,-0.276
Dec-12,-0.277
Dec-12,-0.277
Dec-12,-0.275
Dec-12,-0.272
Dec-12,-0.269
Dec-12,-0.265
Dec-12,-0.262
Dec-12,-0.261
Dec-12,-0.259
Dec-12,-0.258
Dec-12,-0.256
Dec-12,-0.253
Dec-12,-0.25
Jan-13,-0.246
Jan-13,-0.246
Jan-13,-0.247
Jan-13,-0.255
Jan-13,-0.266
Jan-13,-0.279
Jan-13,-0.292
Jan-13,-0.302
Jan-13,-0.31
Jan-13,-0.316
Jan-13,-0.32
Jan-13,-0.324
Jan-13,-0.328
Jan-13,-0.332
Jan-13,-0.335
Jan-13,-0.338
Jan-13,-0.34
Jan-13,-0.342
Jan-13,-0.343
Jan-13,-0.342
Jan-13,-0.34
Jan-13,-0.336
Jan-13,-0.328
Feb-13,-0.318
Feb-13,-0.306
Feb-13,-0.293
Feb-13,-0.281
Feb-13,-0.271
Feb-13,-0.264
Feb-13,-0.26
Feb-13,-0.26
Feb-13,-0.262
Feb-13,-0.266
Feb-13,-0.271
Feb-13,-0.275
Feb-13,-0.28
Feb-13,-0.284
Feb-13,-0.286
Feb-13,-0.287
Feb-13,-0.287
Feb-13,-0.285
Feb-13,-0.282
Feb-13,-0.281
Mar-13,-0.28
Mar-13,-0.282
Mar-13,-0.285
Mar-13,-0.289
Mar-13,-0.292
Mar-13,-0.296
Mar-13,-0.299
Mar-13,-0.301
Mar-13,-0.303
Mar-13,-0.305
Mar-13,-0.307
Mar-13,-0.308
Mar-13,-0.308
Mar-13,-0.306
Mar-13,-0.302
Mar-13,-0.297
Mar-13,-0.292
Mar-13,-0.289
Mar-13,-0.287
Mar-13,-0.286
Mar-13,-0.288
Apr-13,-0.288
Apr-13,-0.289
Apr-13,-0.288
Apr-13,-0.286
Apr-13,-0.285
Apr-13,-0.284
Apr-13,-0.286
Apr-13,-0.289
Apr-13,-0.294
Apr-13,-0.3
Apr-13,-0.304
Apr-13,-0.307
Apr-13,-0.306
Apr-13,-0.302
Apr-13,-0.295
Apr-13,-0.29
Apr-13,-0.285
Apr-13,-0.283
Apr-13,-0.286
Apr-13,-0.291
Apr-13,-0.298
Apr-13,-0.305
May-13,-0.312
May-13,-0.318
May-13,-0.324
May-13,-0.329
May-13,-0.334
May-13,-0.338
May-13,-0.341
May-13,-0.342
May-13,-0.342
May-13,-0.34
May-13,-0.336
May-13,-0.332
May-13,-0.327
May-13,-0.322
May-13,-0.318
May-13,-0.314
May-13,-0.31
May-13,-0.305
May-13,-0.298
May-13,-0.29
May-13,-0.279
May-13,-0.267
May-13,-0.253
Jun-13,-0.237
Jun-13,-0.22
Jun-13,-0.202
Jun-13,-0.183
Jun-13,-0.166
Jun-13,-0.151
Jun-13,-0.136
Jun-13,-0.121
Jun-13,-0.108
Jun-13,-0.096
Jun-13,-0.084
Jun-13,-0.077
Jun-13,-0.075
Jun-13,-0.069
Jun-13,-0.06
Jun-13,-0.043
Jun-13,-0.017
Jun-13,0.015
Jun-13,0.044
Jun-13,0.066
Jul-13,0.076
Jul-13,0.077
Jul-13,0.07
Jul-13,0.062
Jul-13,0.056
Jul-13,0.053
Jul-13,0.054
Jul-13,0.057
Jul-13,0.059
Jul-13,0.059
Jul-13,0.056
Jul-13,0.05
Jul-13,0.04
Jul-13,0.028
Jul-13,0.015
Jul-13,0
Jul-13,-0.014
Jul-13,-0.027
Jul-13,-0.036
Jul-13,-0.042
Jul-13,-0.041
Jul-13,-0.037
Jul-13,-0.03
Aug-13,-0.022
Aug-13,-0.015
Aug-13,-0.01
Aug-13,-0.005
Aug-13,-0.001
Aug-13,0.001
Aug-13,0.002
Aug-13,0.002
Aug-13,0.001
Aug-13,-0.001
Aug-13,0
Aug-13,0.003
Aug-13,0.009
Aug-13,0.019
Aug-13,0.033
Aug-13,0.048
Aug-13,0.062
Aug-13,0.073
Aug-13,0.081
Aug-13,0.086
Aug-13,0.089
Aug-13,0.092
Sep-13,0.096
Sep-13,0.101
Sep-13,0.106
Sep-13,0.112
Sep-13,0.117
Sep-13,0.12
Sep-13,0.121
Sep-13,0.121
Sep-13,0.118
Sep-13,0.114
Sep-13,0.107
Sep-13,0.099
Sep-13,0.091
Sep-13,0.081
Sep-13,0.071
Sep-13,0.06
Sep-13,0.049
Sep-13,0.038
Sep-13,0.032
Sep-13,0.028
Sep-13,0.029
Oct-13,0.033
Oct-13,0.04
Oct-13,0.047
Oct-13,0.054
Oct-13,0.058
Oct-13,0.061
Oct-13,0.062
Oct-13,0.061
Oct-13,0.059
Oct-13,0.055
Oct-13,0.049
Oct-13,0.039
Oct-13,0.028
Oct-13,0.016
Oct-13,0.004
Oct-13,-0.009
Oct-13,-0.021
Oct-13,-0.032
Oct-13,-0.042
Oct-13,-0.05
Oct-13,-0.055
Oct-13,-0.058
Oct-13,-0.059
Nov-13,-0.059
Nov-13,-0.059
Nov-13,-0.058
Nov-13,-0.056
Nov-13,-0.053
Nov-13,-0.049
Nov-13,-0.044
Nov-13,-0.039
Nov-13,-0.032
Nov-13,-0.027
Nov-13,-0.023
Nov-13,-0.021
Nov-13,-0.022
Nov-13,-0.024
Nov-13,-0.027
Nov-13,-0.029
Nov-13,-0.029
Nov-13,-0.029
Nov-13,-0.029
Nov-13,-0.03
Nov-13,-0.03
Dec-13,-0.029
Dec-13,-0.027
Dec-13,-0.022
Dec-13,-0.015
Dec-13,-0.008
Dec-13,-0.002
Dec-13,0.001
Dec-13,0.003
Dec-13,0.002
Dec-13,0.001
Dec-13,0
Dec-13,0
Dec-13,0.001
Dec-13,0.001
Dec-13,0.001
Dec-13,-0.001
Dec-13,-0.004
Dec-13,-0.007
Dec-13,-0.011
Dec-13,-0.014
Dec-13,-0.015
Dec-13,-0.015
Jan-14,-0.013
Jan-14,-0.01
Jan-14,-0.006
Jan-14,-0.003
Jan-14,-0.002
Jan-14,-0.002
Jan-14,-0.004
Jan-14,-0.007
Jan-14,-0.011
Jan-14,-0.015
Jan-14,-0.019
Jan-14,-0.024
Jan-14,-0.028
Jan-14,-0.033
Jan-14,-0.037
Jan-14,-0.04
Jan-14,-0.041
Jan-14,-0.039
Jan-14,-0.032
Jan-14,-0.023
Jan-14,-0.012
Jan-14,0.002
Jan-14,0.014
Feb-14,0.025
Feb-14,0.035
Feb-14,0.045
Feb-14,0.053
Feb-14,0.056
Feb-14,0.055
Feb-14,0.05
Feb-14,0.04
Feb-14,0.03
Feb-14,0.021
Feb-14,0.016
Feb-14,0.012
Feb-14,0.01
Feb-14,0.008
Feb-14,0.005
Feb-14,0
Feb-14,-0.005
Feb-14,-0.01
Feb-14,-0.017
Feb-14,-0.024
Mar-14,-0.029
Mar-14,-0.032
Mar-14,-0.034
Mar-14,-0.034
Mar-14,-0.031
Mar-14,-0.029
Mar-14,-0.026
Mar-14,-0.022
Mar-14,-0.015
Mar-14,-0.008
Mar-14,-0.001
Mar-14,0.006
Mar-14,0.012
Mar-14,0.014
Mar-14,0.013
Mar-14,0.01
Mar-14,0.006
Mar-14,0.001
Mar-14,-0.004
Mar-14,-0.009
Mar-14,-0.014
Apr-14,-0.019
Apr-14,-0.024
Apr-14,-0.028
Apr-14,-0.03
Apr-14,-0.03
Apr-14,-0.03
Apr-14,-0.029
Apr-14,-0.028
Apr-14,-0.027
Apr-14,-0.026
Apr-14,-0.026
Apr-14,-0.025
Apr-14,-0.024
Apr-14,-0.025
Apr-14,-0.026
Apr-14,-0.028
Apr-14,-0.031
Apr-14,-0.033
Apr-14,-0.034
Apr-14,-0.034
Apr-14,-0.033
Apr-14,-0.032
May-14,-0.031
May-14,-0.032
May-14,-0.034
May-14,-0.038
May-14,-0.042
May-14,-0.046
May-14,-0.049
May-14,-0.052
May-14,-0.056
May-14,-0.061
May-14,-0.066
May-14,-0.072
May-14,-0.077
May-14,-0.082
May-14,-0.085
May-14,-0.087
May-14,-0.089
May-14,-0.091
May-14,-0.094
May-14,-0.099
May-14,-0.105
May-14,-0.111
Jun-14,-0.118
Jun-14,-0.123
Jun-14,-0.127
Jun-14,-0.129
Jun-14,-0.13
Jun-14,-0.131
Jun-14,-0.133
Jun-14,-0.136
Jun-14,-0.14
Jun-14,-0.143
Jun-14,-0.144
Jun-14,-0.143
Jun-14,-0.142
Jun-14,-0.141
Jun-14,-0.141
Jun-14,-0.142
Jun-14,-0.144
Jun-14,-0.147
Jun-14,-0.15
Jun-14,-0.152
Jun-14,-0.154
Jul-14,-0.155
Jul-14,-0.155
Jul-14,-0.154
Jul-14,-0.152
Jul-14,-0.15
Jul-14,-0.148
Jul-14,-0.147
Jul-14,-0.146
Jul-14,-0.145
Jul-14,-0.144
Jul-14,-0.143
Jul-14,-0.141
Jul-14,-0.139
Jul-14,-0.136
Jul-14,-0.133
Jul-14,-0.128
Jul-14,-0.124
Jul-14,-0.121
Jul-14,-0.119
Jul-14,-0.119
Jul-14,-0.119
Jul-14,-0.117
Jul-14,-0.111
Aug-14,-0.1
Aug-14,-0.086
Aug-14,-0.068
Aug-14,-0.05
Aug-14,-0.034
Aug-14,-0.023
Aug-14,-0.016
Aug-14,-0.013
Aug-14,-0.015
Aug-14,-0.022
Aug-14,-0.032
Aug-14,-0.043
Aug-14,-0.057
Aug-14,-0.069
Aug-14,-0.08
Aug-14,-0.09
Aug-14,-0.097
Aug-14,-0.103
Aug-14,-0.107
Aug-14,-0.11
Aug-14,-0.113
Sep-14,-0.114
Sep-14,-0.113
Sep-14,-0.111
Sep-14,-0.107
Sep-14,-0.103
Sep-14,-0.097
Sep-14,-0.091
Sep-14,-0.084
Sep-14,-0.076
Sep-14,-0.067
Sep-14,-0.058
Sep-14,-0.048
Sep-14,-0.039
Sep-14,-0.031
Sep-14,-0.026
Sep-14,-0.023
Sep-14,-0.021
Sep-14,-0.021
Sep-14,-0.019
Sep-14,-0.015
Sep-14,-0.008
Sep-14,0
Oct-14,0.01
Oct-14,0.02
Oct-14,0.027
Oct-14,0.03
Oct-14,0.031
Oct-14,0.03
Oct-14,0.028
Oct-14,0.03
Oct-14,0.036
Oct-14,0.047
Oct-14,0.063
Oct-14,0.082
Oct-14,0.099
Oct-14,0.109
Oct-14,0.113
Oct-14,0.108
Oct-14,0.095
Oct-14,0.078
Oct-14,0.063
Oct-14,0.049
Oct-14,0.038
Oct-14,0.031
Oct-14,0.024
Nov-14,0.018
Nov-14,0.012
Nov-14,0.007
Nov-14,0.003
Nov-14,0
Nov-14,0
Nov-14,-0.001
Nov-14,-0.001
Nov-14,0
Nov-14,0.002
Nov-14,0.004
Nov-14,0.009
Nov-14,0.015
Nov-14,0.022
Nov-14,0.029
Nov-14,0.034
Nov-14,0.037
Nov-14,0.037
Nov-14,0.034
Nov-14,0.03
Dec-14,0.027
Dec-14,0.027
Dec-14,0.03
Dec-14,0.037
Dec-14,0.045
Dec-14,0.054
Dec-14,0.066
Dec-14,0.08
Dec-14,0.097
Dec-14,0.12
Dec-14,0.148
Dec-14,0.181
Dec-14,0.214
Dec-14,0.242
Dec-14,0.26
Dec-14,0.267
Dec-14,0.259
Dec-14,0.242
Dec-14,0.223
Dec-14,0.205
Dec-14,0.192
Dec-14,0.186
Dec-14,0.187
Jan-15,0.19
Jan-15,0.195
Jan-15,0.201
Jan-15,0.21
Jan-15,0.219
Jan-15,0.227
Jan-15,0.234
Jan-15,0.24
Jan-15,0.242
Jan-15,0.244
Jan-15,0.247
Jan-15,0.251
Jan-15,0.256
Jan-15,0.26
Jan-15,0.263
Jan-15,0.262
Jan-15,0.257
Jan-15,0.249
Jan-15,0.239
Jan-15,0.228
Jan-15,0.219
Jan-15,0.214
Feb-15,0.213
Feb-15,0.213
Feb-15,0.214
Feb-15,0.215
Feb-15,0.211
Feb-15,0.205
Feb-15,0.199
Feb-15,0.193
Feb-15,0.188
Feb-15,0.184
Feb-15,0.179
Feb-15,0.173
Feb-15,0.166
Feb-15,0.159
Feb-15,0.153
Feb-15,0.149
Feb-15,0.145
Feb-15,0.142
Feb-15,0.138
Feb-15,0.132
Mar-15,0.126
Mar-15,0.119
Mar-15,0.115
Mar-15,0.111
Mar-15,0.111
Mar-15,0.113
Mar-15,0.119
Mar-15,0.126
Mar-15,0.134
Mar-15,0.143
Mar-15,0.151
Mar-15,0.157
Mar-15,0.161
Mar-15,0.164
Mar-15,0.165
Mar-15,0.162
Mar-15,0.158
Mar-15,0.151
Mar-15,0.144
Mar-15,0.139
Mar-15,0.135
Mar-15,0.134
Apr-15,0.133
Apr-15,0.132
Apr-15,0.13
Apr-15,0.127
Apr-15,0.123
Apr-15,0.118
Apr-15,0.112
Apr-15,0.105
Apr-15,0.096
Apr-15,0.087
Apr-15,0.079
Apr-15,0.071
Apr-15,0.066
Apr-15,0.063
Apr-15,0.061
Apr-15,0.061
Apr-15,0.061
Apr-15,0.059
Apr-15,0.057
Apr-15,0.055
Apr-15,0.053
Apr-15,0.052
May-15,0.053
May-15,0.056
May-15,0.06
May-15,0.064
May-15,0.069
May-15,0.074
May-15,0.078
May-15,0.081
May-15,0.083
May-15,0.083
May-15,0.082
May-15,0.08
May-15,0.075
May-15,0.071
May-15,0.066
May-15,0.062
May-15,0.058
